"accession","Plasmid","phylogroup.x","res_sus.x","clustersize.x","lastresistantparent.x","sample.x","Drug","phylogroup.y","res_sus.y","clustersize.y","lastresistantparent.y","sample.y"
"ERR435531","FIA","D","sus",8,450,128,"AmoxiClav","D","sus",5,271,83
"ERR435532","FIB","A","res",39,149,12,"Ceftazidime","A","sus",1,11,12
"ERR435532","FIB","A","res",39,149,12,"Cefuroxime","A","sus",1,11,12
"ERR435532","FIB","A","res",39,149,12,"AmoxiClav","A","sus",1,11,12
"ERR435532","FIA","A","sus",1,2,12,"Ceftazidime","A","sus",1,11,12
"ERR435532","FIA","A","sus",1,2,12,"Cefuroxime","A","sus",1,11,12
"ERR435532","FIA","A","sus",1,2,12,"AmoxiClav","A","sus",1,11,12
"ERR435532","FIB","A","res",32,132,12,"Ceftazidime","A","sus",1,11,12
"ERR435532","FIB","A","res",32,132,12,"Cefuroxime","A","sus",1,11,12
"ERR435532","FIB","A","res",32,132,12,"AmoxiClav","A","sus",1,11,12
"ERR435537","FIB","B2","res",1,1018,1018,"Ciprofloxacin","B2","res",1,663,663
"ERR435537","FIB","B2","res",1,1018,1018,"Cefuroxime","B2","res",1,663,663
"ERR435537","FIB","B2","res",1,1018,1018,"Ceftazidime","B2","res",1,663,663
"ERR435538","FIB","D","res",177,293,57,"AmoxiClav","D","sus",1,40,39
"ERR435540","FIB","D","res",177,293,136,"AmoxiClav","D","res",5,271,86
"ERR435543","FIB","B2","sus",6,1755,736,"AmoxiClav","B2","res",1,485,485
"ERR435546","FIB","D","res",177,293,271,"Ciprofloxacin","D","res",8,350,170
"ERR435546","FIB","D","res",177,293,271,"Cefuroxime","D","res",7,350,170
"ERR435546","FIB","D","res",177,293,271,"AmoxiClav","D","res",8,350,170
"ERR435546","FIB","D","res",177,293,271,"Gentamicin","D","res",2,350,170
"ERR435546","FIB","D","res",177,293,271,"Ceftazidime","D","res",1,170,170
"ERR435546","FIB","D","res",177,293,271,"PipTaz","D","res",2,350,170
"ERR435546","FIA","D","res",2,556,271,"Ciprofloxacin","D","res",8,350,170
"ERR435546","FIA","D","res",2,556,271,"Cefuroxime","D","res",7,350,170
"ERR435546","FIA","D","res",2,556,271,"AmoxiClav","D","res",8,350,170
"ERR435546","FIA","D","res",2,556,271,"Gentamicin","D","res",2,350,170
"ERR435546","FIA","D","res",2,556,271,"Ceftazidime","D","res",1,170,170
"ERR435546","FIA","D","res",2,556,271,"PipTaz","D","res",2,350,170
"ERR435550","FIB","D","res",177,293,90,"AmoxiClav","D","sus",1,65,62
"ERR435550","FIB","D","res",177,293,90,"AmoxiClav","D","sus",1,106,62
"ERR435551","FIB","D","res",177,293,106,"AmoxiClav","D","sus",1,70,69
"ERR435551","FIB","D","res",177,293,106,"Cefuroxime","D","sus",1,70,69
"ERR435552","FIA","B2","sus",152,1772,924,"Gentamicin","B2","res",1,601,601
"ERR435552","FIA","B2","sus",152,1772,924,"AmoxiClav","B2","res",61,1160,601
"ERR435560","FIB","B2","res",120,1020,410,"Cefuroxime","B2","sus",1,286,285
"ERR435560","FIB","B2","res",120,1020,410,"AmoxiClav","B2","sus",1,286,285
"ERR435560","FIB","B2","res",120,1020,410,"PipTaz","B2","sus",1,286,285
"ERR435561","FIC","D","sus",3,451,155,"AmoxiClav","D","sus",1,100,99
"ERR435561","FIA","D","res",8,450,155,"AmoxiClav","D","sus",1,100,99
"ERR435561","FIB","D","res",177,293,155,"AmoxiClav","D","sus",1,100,99
"ERR435562","FIB","A","res",32,132,10,"AmoxiClav","A","res",1,10,10
"ERR435562","FIB","A","res",32,132,10,"Gentamicin","A","sus",5,248,10
"ERR435562","FIB","A","res",32,132,10,"Cefuroxime","A","res",1,10,10
"ERR435562","FIB","A","res",39,149,10,"AmoxiClav","A","res",1,10,10
"ERR435562","FIB","A","res",39,149,10,"Gentamicin","A","sus",5,248,10
"ERR435562","FIB","A","res",39,149,10,"Cefuroxime","A","res",1,10,10
"ERR435566","FIB","B2","res",120,1020,921,"AmoxiClav","B2","res",61,1160,599
"ERR435566","FIB","B2","res",120,1020,921,"AmoxiClav","B2","res",1,599,599
"ERR435569","FIB","B2","res",120,1020,922,"AmoxiClav","B2","sus",1,599,600
"ERR435569","FIB","B2","res",120,1020,922,"Gentamicin","B2","sus",1,601,600
"ERR435571","FIB","A","res",32,132,115,"AmoxiClav","A","res",6,250,115
"ERR435571","FIB","A","res",32,132,115,"Ciprofloxacin","A","res",7,248,115
"ERR435571","FIC","A","res",7,250,115,"AmoxiClav","A","res",6,250,115
"ERR435571","FIC","A","res",7,250,115,"Ciprofloxacin","A","res",7,248,115
"ERR435576","FIC","A","res",1,111,111,"AmoxiClav","A","res",1,111,111
"ERR435576","FIC","A","res",1,111,111,"Cefuroxime","A","res",1,111,111
"ERR435578","FIB","B2","res",7,1241,209,"PipTaz","B2","res",1,151,151
"ERR435578","FIB","B2","res",7,1241,209,"AmoxiClav","B2","res",5,829,151
"ERR435578","FIA","B2","res",7,1241,209,"PipTaz","B2","res",1,151,151
"ERR435578","FIA","B2","res",7,1241,209,"AmoxiClav","B2","res",5,829,151
"ERR435578","FIB","B2","res",120,1020,209,"PipTaz","B2","res",1,151,151
"ERR435578","FIB","B2","res",120,1020,209,"AmoxiClav","B2","res",5,829,151
"ERR439535","FIC","D","res",2,357,63,"Cefuroxime","D","sus",1,42,43
"ERR439535","FIC","D","res",2,357,63,"Ciprofloxacin","D","sus",1,41,43
"ERR439535","FIC","D","res",2,357,63,"Gentamicin","D","sus",1,41,43
"ERR439535","FIC","D","res",2,357,63,"AmoxiClav","D","sus",1,42,43
"ERR439535","FIA","D","sus",2,356,63,"Cefuroxime","D","sus",1,42,43
"ERR439535","FIA","D","sus",2,356,63,"Ciprofloxacin","D","sus",1,41,43
"ERR439535","FIA","D","sus",2,356,63,"Gentamicin","D","sus",1,41,43
"ERR439535","FIA","D","sus",2,356,63,"AmoxiClav","D","sus",1,42,43
"ERR439538","FIB","A","res",32,132,29,"Ceftazidime","A","sus",3,178,29
"ERR439538","FIB","A","res",32,132,29,"Gentamicin","A","res",5,176,29
"ERR439538","FIB","A","res",32,132,29,"AmoxiClav","A","res",5,178,29
"ERR439538","FIB","A","res",32,132,29,"Cefuroxime","A","sus",3,178,29
"ERR439538","FIB","A","res",32,132,29,"Ciprofloxacin","A","res",6,176,29
"ERR439538","FIA","A","res",6,178,29,"Ceftazidime","A","sus",3,178,29
"ERR439538","FIA","A","res",6,178,29,"Gentamicin","A","res",5,176,29
"ERR439538","FIA","A","res",6,178,29,"AmoxiClav","A","res",5,178,29
"ERR439538","FIA","A","res",6,178,29,"Cefuroxime","A","sus",3,178,29
"ERR439538","FIA","A","res",6,178,29,"Ciprofloxacin","A","res",6,176,29
"ERR439538","FIB","A","res",39,149,29,"Ceftazidime","A","sus",3,178,29
"ERR439538","FIB","A","res",39,149,29,"Gentamicin","A","res",5,176,29
"ERR439538","FIB","A","res",39,149,29,"AmoxiClav","A","res",5,178,29
"ERR439538","FIB","A","res",39,149,29,"Cefuroxime","A","sus",3,178,29
"ERR439538","FIB","A","res",39,149,29,"Ciprofloxacin","A","res",6,176,29
"ERR439541","FIC","B1","sus",2,109,31,"PipTaz","B1","sus",1,13,14
"ERR439541","FIC","B1","sus",2,109,31,"AmoxiClav","B1","sus",1,13,14
"ERR439541","FIC","B1","sus",2,109,31,"Cefuroxime","B1","sus",1,13,14
"ERR439544","FIC","B2","sus",2,1419,387,"Cefuroxime","B2","sus",1,663,272
"ERR439544","FIC","B2","sus",2,1419,387,"PipTaz","B2","sus",1,273,272
"ERR439546","FIC","A","sus",1,7,5,"AmoxiClav","A","sus",1,2,5
"ERR439546","FIC","A","sus",1,7,5,"AmoxiClav","A","sus",1,10,5
"ERR439546","FIC","A","sus",1,7,5,"PipTaz","A","sus",1,121,5
"ERR439546","FIB","A","res",32,132,5,"AmoxiClav","A","sus",1,2,5
"ERR439546","FIB","A","res",32,132,5,"AmoxiClav","A","sus",1,10,5
"ERR439546","FIB","A","res",32,132,5,"PipTaz","A","sus",1,121,5
"ERR439546","FIB","A","res",39,149,5,"AmoxiClav","A","sus",1,2,5
"ERR439546","FIB","A","res",39,149,5,"AmoxiClav","A","sus",1,10,5
"ERR439546","FIB","A","res",39,149,5,"PipTaz","A","sus",1,121,5
"ERR439552","FIB","B2","sus",7,1501,503,"AmoxiClav","B2","res",1,337,337
"ERR439552","FIB","B2","sus",4,1547,503,"AmoxiClav","B2","res",1,337,337
"ERR439555","FIB","D","res",177,293,55,"AmoxiClav","D","sus",1,40,37
"ERR439556","FIB","B2","res",120,1020,419,"PipTaz","B2","res",1,288,288
"ERR439556","FIB","B2","res",120,1020,419,"AmoxiClav","B2","res",1,288,288
"ERR439558","FIA","B2","sus",2,1975,952,"PipTaz","B2","res",1,620,620
"ERR439558","FIA","B2","sus",2,1975,952,"Cefuroxime","B2","res",1,620,620
"ERR439558","FIA","B2","sus",2,1975,952,"AmoxiClav","B2","res",1,620,620
"ERR439558","FIA","B2","sus",1,966,952,"PipTaz","B2","res",1,620,620
"ERR439558","FIA","B2","sus",1,966,952,"Cefuroxime","B2","res",1,620,620
"ERR439558","FIA","B2","sus",1,966,952,"AmoxiClav","B2","res",1,620,620
"ERR439560","FIB","A","res",39,149,37,"Ceftazidime","A","sus",2,188,37
"ERR439560","FIB","A","res",39,149,37,"Cefuroxime","A","sus",2,188,37
"ERR439560","FIB","A","res",39,149,37,"Ciprofloxacin","A","sus",7,248,37
"ERR439560","FIB","A","res",32,132,37,"Ceftazidime","A","sus",2,188,37
"ERR439560","FIB","A","res",32,132,37,"Cefuroxime","A","sus",2,188,37
"ERR439560","FIB","A","res",32,132,37,"Ciprofloxacin","A","sus",7,248,37
"ERR439560","FIA","A","sus",1,2,37,"Ceftazidime","A","sus",2,188,37
"ERR439560","FIA","A","sus",1,2,37,"Cefuroxime","A","sus",2,188,37
"ERR439560","FIA","A","sus",1,2,37,"Ciprofloxacin","A","sus",7,248,37
"ERR439560","FIC","A","res",13,176,37,"Ceftazidime","A","sus",2,188,37
"ERR439560","FIC","A","res",13,176,37,"Cefuroxime","A","sus",2,188,37
"ERR439560","FIC","A","res",13,176,37,"Ciprofloxacin","A","sus",7,248,37
"ERR439567","FIC","A","sus",1,97,95,"Cefuroxime","A","sus",1,96,95
"ERR439567","FIC","A","sus",1,97,95,"AmoxiClav","A","sus",1,96,95
"ERR439567","FIB","A","res",32,132,95,"Cefuroxime","A","sus",1,96,95
"ERR439567","FIB","A","res",32,132,95,"AmoxiClav","A","sus",1,96,95
"ERR439567","FIA","A","sus",1,96,95,"Cefuroxime","A","sus",1,96,95
"ERR439567","FIA","A","sus",1,96,95,"AmoxiClav","A","sus",1,96,95
"ERR439568","FIC","B2","sus",2,1419,388,"PipTaz","B2","res",1,273,273
"ERR439575","FIB","B2","sus",1,807,768,"Cefuroxime","B2","res",51,1165,502
"ERR439575","FIB","B2","sus",1,807,768,"PipTaz","B2","sus",1,508,502
"ERR439575","FIB","B2","sus",1,807,768,"AmoxiClav","B2","res",61,1160,502
"ERR439575","FIB","B2","sus",1,807,768,"Ciprofloxacin","B2","res",90,1164,502
"ERR439575","FIA","B2","res",152,1772,768,"Cefuroxime","B2","res",51,1165,502
"ERR439575","FIA","B2","res",152,1772,768,"PipTaz","B2","sus",1,508,502
"ERR439575","FIA","B2","res",152,1772,768,"AmoxiClav","B2","res",61,1160,502
"ERR439575","FIA","B2","res",152,1772,768,"Ciprofloxacin","B2","res",90,1164,502
"ERR439576","FIB","D","res",177,293,91,"AmoxiClav","D","sus",1,106,63
"ERR439578","FIB","B2","sus",3,1707,683,"AmoxiClav","B2","res",1,450,450
"ERR439579","FIB","B2","res",120,1020,700,"AmoxiClav","B2","sus",1,478,460
"ERR439581","FIA","B2","sus",1,968,969,"Cefuroxime","B2","res",1,631,631
"ERR439582","FIB","B1","res",1,50,50,"Ciprofloxacin","B1","sus",1,30,31
"ERR439582","FIB","B1","res",1,50,50,"Cefuroxime","B1","sus",1,30,31
"ERR439582","FIB","B1","res",1,50,50,"Gentamicin","B1","res",1,31,31
"ERR439582","FIB","B1","res",24,88,50,"Ciprofloxacin","B1","sus",1,30,31
"ERR439582","FIB","B1","res",24,88,50,"Cefuroxime","B1","sus",1,30,31
"ERR439582","FIB","B1","res",24,88,50,"Gentamicin","B1","res",1,31,31
"ERR439582","FIC","B1","res",1,50,50,"Ciprofloxacin","B1","sus",1,30,31
"ERR439582","FIC","B1","res",1,50,50,"Cefuroxime","B1","sus",1,30,31
"ERR439582","FIC","B1","res",1,50,50,"Gentamicin","B1","res",1,31,31
"ERR439586","FIB","D","res",177,293,113,"Ciprofloxacin","D","sus",2,254,73
"ERR439586","FIB","D","res",177,293,113,"PipTaz","D","sus",1,72,73
"ERR439586","FIB","D","res",177,293,113,"AmoxiClav","D","sus",1,72,73
"ERR439587","FIA","B1","res",2,116,42,"Ciprofloxacin","B1","res",1,24,24
"ERR439587","FIA","B1","res",2,116,42,"AmoxiClav","B1","res",1,24,24
"ERR439587","FIA","B1","res",2,116,42,"PipTaz","B1","res",1,24,24
"ERR439587","FIA","B1","res",2,116,42,"Cefuroxime","B1","res",1,24,24
"ERR439587","FIB","B1","res",24,88,42,"Ciprofloxacin","B1","res",1,24,24
"ERR439587","FIB","B1","res",24,88,42,"AmoxiClav","B1","res",1,24,24
"ERR439587","FIB","B1","res",24,88,42,"PipTaz","B1","res",1,24,24
"ERR439587","FIB","B1","res",24,88,42,"Cefuroxime","B1","res",1,24,24
"ERR439587","FIC","B1","sus",1,43,42,"Ciprofloxacin","B1","res",1,24,24
"ERR439587","FIC","B1","sus",1,43,42,"AmoxiClav","B1","res",1,24,24
"ERR439587","FIC","B1","sus",1,43,42,"PipTaz","B1","res",1,24,24
"ERR439587","FIC","B1","sus",1,43,42,"Cefuroxime","B1","res",1,24,24
"ERR439589","FIB","B2","res",120,1020,491,"Cefuroxime","B2","res",1,333,333
"ERR439589","FIB","B2","res",120,1020,491,"AmoxiClav","B2","res",3,1014,333
"ERR439589","FIB","B2","res",10,1525,491,"Cefuroxime","B2","res",1,333,333
"ERR439589","FIB","B2","res",10,1525,491,"AmoxiClav","B2","res",3,1014,333
"ERR439589","FIB","B2","res",7,1501,491,"Cefuroxime","B2","res",1,333,333
"ERR439589","FIB","B2","res",7,1501,491,"AmoxiClav","B2","res",3,1014,333
"ERR439589","FIA","B2","res",8,1527,491,"Cefuroxime","B2","res",1,333,333
"ERR439589","FIA","B2","res",8,1527,491,"AmoxiClav","B2","res",3,1014,333
"ERR439593","FIA","B1","sus",1,32,30,"Cefuroxime","B1","res",1,13,13
"ERR439593","FIA","B1","sus",1,32,30,"PipTaz","B1","res",1,13,13
"ERR439593","FIA","B1","sus",1,32,30,"AmoxiClav","B1","res",1,13,13
"ERR439593","FIC","B1","res",2,109,30,"Cefuroxime","B1","res",1,13,13
"ERR439593","FIC","B1","res",2,109,30,"PipTaz","B1","res",1,13,13
"ERR439593","FIC","B1","res",2,109,30,"AmoxiClav","B1","res",1,13,13
"ERR439593","FIA","B1","sus",1,29,30,"Cefuroxime","B1","res",1,13,13
"ERR439593","FIA","B1","sus",1,29,30,"PipTaz","B1","res",1,13,13
"ERR439593","FIA","B1","sus",1,29,30,"AmoxiClav","B1","res",1,13,13
"ERR439593","FIB","B1","res",24,88,30,"Cefuroxime","B1","res",1,13,13
"ERR439593","FIB","B1","res",24,88,30,"PipTaz","B1","res",1,13,13
"ERR439593","FIB","B1","res",24,88,30,"AmoxiClav","B1","res",1,13,13
"ERR439594","FIA","B2","sus",1,968,970,"Cefuroxime","B2","sus",1,631,632
"ERR439595","FIB","D","res",177,293,212,"Gentamicin","D","res",2,318,134
"ERR439595","FIB","D","res",177,293,212,"Ciprofloxacin","D","res",18,298,134
"ERR439595","FIB","D","res",177,293,212,"AmoxiClav","D","res",1,134,134
"ERR439595","FIA","D","res",32,473,212,"Gentamicin","D","res",2,318,134
"ERR439595","FIA","D","res",32,473,212,"Ciprofloxacin","D","res",18,298,134
"ERR439595","FIA","D","res",32,473,212,"AmoxiClav","D","res",1,134,134
"ERR439599","FIC","B1","res",1,43,43,"Ciprofloxacin","B1","sus",1,24,25
"ERR439599","FIC","B1","res",1,43,43,"Cefuroxime","B1","sus",1,24,25
"ERR439599","FIC","B1","res",1,43,43,"AmoxiClav","B1","sus",1,24,25
"ERR439599","FIC","B1","res",1,43,43,"PipTaz","B1","sus",1,24,25
"ERR439599","FIB","B1","res",24,88,43,"Ciprofloxacin","B1","sus",1,24,25
"ERR439599","FIB","B1","res",24,88,43,"Cefuroxime","B1","sus",1,24,25
"ERR439599","FIB","B1","res",24,88,43,"AmoxiClav","B1","sus",1,24,25
"ERR439599","FIB","B1","res",24,88,43,"PipTaz","B1","sus",1,24,25
"ERR439599","FIA","B1","sus",2,116,43,"Ciprofloxacin","B1","sus",1,24,25
"ERR439599","FIA","B1","sus",2,116,43,"Cefuroxime","B1","sus",1,24,25
"ERR439599","FIA","B1","sus",2,116,43,"AmoxiClav","B1","sus",1,24,25
"ERR439599","FIA","B1","sus",2,116,43,"PipTaz","B1","sus",1,24,25
"ERR439600","FIC","A","sus",1,7,6,"AmoxiClav","A","sus",1,10,6
"ERR439600","FIC","A","sus",1,7,6,"Cefuroxime","A","sus",1,10,6
"ERR439600","FIB","A","res",39,149,6,"AmoxiClav","A","sus",1,10,6
"ERR439600","FIB","A","res",39,149,6,"Cefuroxime","A","sus",1,10,6
"ERR439600","FIB","A","res",32,132,6,"AmoxiClav","A","sus",1,10,6
"ERR439600","FIB","A","res",32,132,6,"Cefuroxime","A","sus",1,10,6
"ERR439600","FIA","A","sus",1,46,6,"AmoxiClav","A","sus",1,10,6
"ERR439600","FIA","A","sus",1,46,6,"Cefuroxime","A","sus",1,10,6
"ERR439602","FIB","D","res",177,293,258,"Cefuroxime","D","res",1,162,162
"ERR439603","FIB","B2","sus",6,1755,735,"AmoxiClav","B2","sus",1,485,484
"ERR439604","FIB","A","res",39,149,7,"Cefuroxime","A","sus",1,10,7
"ERR439604","FIB","A","res",39,149,7,"AmoxiClav","A","sus",1,10,7
"ERR439604","FIB","A","res",39,149,7,"Cefuroxime","A","sus",4,248,7
"ERR439604","FIB","A","res",32,132,7,"Cefuroxime","A","sus",1,10,7
"ERR439604","FIB","A","res",32,132,7,"AmoxiClav","A","sus",1,10,7
"ERR439604","FIB","A","res",32,132,7,"Cefuroxime","A","sus",4,248,7
"ERR439608","FIC","B2","res",3,1590,562,"PipTaz","B2","sus",1,380,375
"ERR439608","FIB","B2","res",120,1020,562,"PipTaz","B2","sus",1,380,375
"ERR439613","FIA","B2","res",152,1772,769,"Ciprofloxacin","B2","res",90,1164,503
"ERR439613","FIA","B2","res",152,1772,769,"PipTaz","B2","sus",1,508,503
"ERR439613","FIA","B2","res",152,1772,769,"PipTaz","B2","sus",1,510,503
"ERR439618","FIB","B2","res",171,1030,143,"Ciprofloxacin","B2","sus",1,663,104
"ERR439618","FIB","B2","res",120,1020,143,"Ciprofloxacin","B2","sus",1,663,104
"ERR439619","FIC","A","res",13,176,32,"Gentamicin","A","sus",5,176,32
"ERR439619","FIC","A","res",13,176,32,"Ciprofloxacin","A","res",6,176,32
"ERR439619","FIC","A","res",13,176,32,"AmoxiClav","A","sus",5,178,32
"ERR439619","FIC","A","res",13,176,32,"Ceftazidime","A","sus",3,178,32
"ERR439619","FIC","A","res",13,176,32,"Cefuroxime","A","sus",3,178,32
"ERR439619","FIB","A","res",39,149,32,"Gentamicin","A","sus",5,176,32
"ERR439619","FIB","A","res",39,149,32,"Ciprofloxacin","A","res",6,176,32
"ERR439619","FIB","A","res",39,149,32,"AmoxiClav","A","sus",5,178,32
"ERR439619","FIB","A","res",39,149,32,"Ceftazidime","A","sus",3,178,32
"ERR439619","FIB","A","res",39,149,32,"Cefuroxime","A","sus",3,178,32
"ERR439619","FIB","A","res",32,132,32,"Gentamicin","A","sus",5,176,32
"ERR439619","FIB","A","res",32,132,32,"Ciprofloxacin","A","res",6,176,32
"ERR439619","FIB","A","res",32,132,32,"AmoxiClav","A","sus",5,178,32
"ERR439619","FIB","A","res",32,132,32,"Ceftazidime","A","sus",3,178,32
"ERR439619","FIB","A","res",32,132,32,"Cefuroxime","A","sus",3,178,32
"ERR439619","FIA","A","res",6,178,32,"Gentamicin","A","sus",5,176,32
"ERR439619","FIA","A","res",6,178,32,"Ciprofloxacin","A","res",6,176,32
"ERR439619","FIA","A","res",6,178,32,"AmoxiClav","A","sus",5,178,32
"ERR439619","FIA","A","res",6,178,32,"Ceftazidime","A","sus",3,178,32
"ERR439619","FIA","A","res",6,178,32,"Cefuroxime","A","sus",3,178,32
"ERR439622","FIB","A","res",39,149,17,"Ceftazidime","A","sus",1,18,17
"ERR439622","FIB","A","res",39,149,17,"AmoxiClav","A","res",3,168,17
"ERR439622","FIB","A","res",39,149,17,"Ciprofloxacin","A","sus",1,18,17
"ERR439622","FIA","A","sus",2,170,17,"Ceftazidime","A","sus",1,18,17
"ERR439622","FIA","A","sus",2,170,17,"AmoxiClav","A","res",3,168,17
"ERR439622","FIA","A","sus",2,170,17,"Ciprofloxacin","A","sus",1,18,17
"ERR439622","FIB","A","res",32,132,17,"Ceftazidime","A","sus",1,18,17
"ERR439622","FIB","A","res",32,132,17,"AmoxiClav","A","res",3,168,17
"ERR439622","FIB","A","res",32,132,17,"Ciprofloxacin","A","sus",1,18,17
"ERR439625","FIB","A","res",32,132,96,"Ceftazidime","A","sus",4,248,96
"ERR439628","FIB","B2","sus",1,481,480,"AmoxiClav","B2","res",1,324,324
"ERR439628","FIB","B2","sus",1,481,480,"PipTaz","B2","res",1,324,324
"ERR439628","FIC","B2","sus",1,481,480,"AmoxiClav","B2","res",1,324,324
"ERR439628","FIC","B2","sus",1,481,480,"PipTaz","B2","res",1,324,324
"ERR439628","FIB","B2","sus",2,1520,480,"AmoxiClav","B2","res",1,324,324
"ERR439628","FIB","B2","sus",2,1520,480,"PipTaz","B2","res",1,324,324
"ERR439629","FIB","B2","res",120,1020,959,"Gentamicin","B2","res",3,1292,625
"ERR439630","FIB","D","res",177,293,115,"Gentamicin","D","sus",1,74,75
"ERR439630","FIB","D","res",177,293,115,"Ciprofloxacin","D","res",2,254,75
"ERR439630","FIC","D","sus",1,116,115,"Gentamicin","D","sus",1,74,75
"ERR439630","FIC","D","sus",1,116,115,"Ciprofloxacin","D","res",2,254,75
"ERR439630","FIA","D","sus",1,114,115,"Gentamicin","D","sus",1,74,75
"ERR439630","FIA","D","sus",1,114,115,"Ciprofloxacin","D","res",2,254,75
"ERR439634","FIC","A","res",1,106,106,"AmoxiClav","A","res",1,106,106
"ERR439634","FIC","A","res",1,106,106,"Ciprofloxacin","A","sus",1,1,106
"ERR439634","FIB","A","res",32,132,106,"AmoxiClav","A","res",1,106,106
"ERR439634","FIB","A","res",32,132,106,"Ciprofloxacin","A","sus",1,1,106
"ERR439637","FIC","B2","sus",1,260,261,"AmoxiClav","B2","res",8,857,184
"ERR439637","FIC","B2","sus",1,260,261,"AmoxiClav","B2","res",8,837,184
"ERR439637","FIB","B2","sus",1,260,261,"AmoxiClav","B2","res",8,857,184
"ERR439637","FIB","B2","sus",1,260,261,"AmoxiClav","B2","res",8,837,184
"ERR439638","FIB","B2","res",120,1020,941,"AmoxiClav","B2","sus",1,611,612
"ERR439649","FIB","B2","res",8,1331,298,"PipTaz","B2","sus",1,210,209
"ERR439649","FIB","B2","res",8,1331,298,"AmoxiClav","B2","sus",1,210,209
"ERR439649","FIB","B2","res",120,1020,298,"PipTaz","B2","sus",1,210,209
"ERR439649","FIB","B2","res",120,1020,298,"AmoxiClav","B2","sus",1,210,209
"ERR439650","FIB","B2","res",41,1361,346,"Cefuroxime","B2","sus",3,928,243
"ERR439650","FIC","B2","res",38,1362,346,"Cefuroxime","B2","sus",3,928,243
"ERR439650","FIB","B2","res",120,1020,346,"Cefuroxime","B2","sus",3,928,243
"ERR439652","FIA","B2","res",152,1772,796,"AmoxiClav","B2","res",61,1160,518
"ERR439652","FIA","B2","res",152,1772,796,"Ciprofloxacin","B2","res",90,1164,518
"ERR439653","FIB","B2","res",171,1030,174,"AmoxiClav","B2","res",4,802,129
"ERR439653","FIB","B2","res",120,1020,174,"AmoxiClav","B2","res",4,802,129
"ERR439657","FIA","B2","res",152,1772,872,"AmoxiClav","B2","res",61,1160,569
"ERR439657","FIA","B2","res",152,1772,872,"Cefuroxime","B2","res",51,1165,569
"ERR439657","FIA","B2","res",152,1772,872,"Ciprofloxacin","B2","res",90,1164,569
"ERR439658","FIB","B2","res",120,1020,910,"AmoxiClav","B2","res",61,1160,592
"ERR439658","FIA","B2","res",152,1772,910,"AmoxiClav","B2","res",61,1160,592
"ERR439659","FIB","D","res",177,293,211,"Ciprofloxacin","D","res",18,298,133
"ERR439659","FIB","D","res",177,293,211,"Gentamicin","D","res",2,318,133
"ERR439659","FIB","D","res",177,293,211,"AmoxiClav","D","sus",1,134,133
"ERR439659","FIA","D","res",32,473,211,"Ciprofloxacin","D","res",18,298,133
"ERR439659","FIA","D","res",32,473,211,"Gentamicin","D","res",2,318,133
